zurich_lemmatype,zurich_lemma,zur-gra_rank,gra_lemma_id,revised (y/n)
nominal stem,gáviṣṭhira-,,gavizWira_2935,y
nominal stem,gáviṣṭi-,,gavizwi_2934,y
nominal stem,gavyá-,,gavya_2939,y
nominal stem,gavyā́-,,gavyA_2942;gavyA_11318;gavyA_12309,y
nominal stem,gávya-,,gavya_2938,y
nominal stem,gavyáya-,,gavyaya_2940,y
nominal stem,gavyayú-,,gavyayu_2941,y
nominal stem,gavyú-,,gavyu_2943,y
nominal stem,gávyūti-,,gavyUti_2944,y
nominal stem,gáya-,,gaya_2910,y
nominal stem,gayasā́dhana-,,gayasADana_2911,y
nominal stem,gayasphā́na-,,gayasPAna_2912,y
nominal stem,gāyatrá-,,gAyatra_2964,y
nominal stem,gāyatrávartani-,,gAyatravartani_2965,y
nominal stem,gāyatrávepasa-,,gAyatravepas_2966,y
nominal stem,gāyatrī́-,,gAyatra_2964,y
nominal stem,gāyatrín-,,gAyatrin_2967,y
nominal stem,gehyà-,,gehya_3030,y
nominal stem,ghaná-,,Gana_3127,y
nominal stem,ghanāghaná-,,GanAGana_3128,y
nominal stem,gharmá-,,Garma_3131,y
nominal stem,gharmasád-,,Garmasad_3132,y
nominal stem,gharmastúbh-,,GarmastuB_3133,y
nominal stem,gharmásvaras-,,Garmasvaras_3134,y
nominal stem,gharmásveda-,,Garmasveda_3135,y
nominal stem,gharmín-,,Garmin_3136,y
nominal stem,gharmyeṣṭhā́-,,GarmyezWA_3137,y
nominal stem,ghāsí-,,GAsi_3139,y
nominal stem,ghorá-,,Gora_3174,y
nominal stem,ghorácakṣas-,,Goracakzas_3175,y
nominal stem,ghorávarpas-,,Goravarpas_3177,y
nominal stem,ghóṣa-,,Goza_3178,y
nominal stem,ghóṣā-,,GozA_3179,y
nominal stem,ghraṃsá-,,GraMsa_3182,y
nominal stem,ghr̥ṇá-,,GfRa_3141,y
nominal stem,ghr̥ṇā́-,,GfRA_3142,y
nominal stem,ghŕ̥ṇi-,,GfRi_3143,y
nominal stem,ghŕ̥ṇīvant-,,GfRIvat_3144,y
nominal stem,ghŕ̥ṣu-,,Gfzu_3171,y
nominal stem,ghŕ̥ṣvi-,,Gfzvi_3172,y
nominal stem,ghr̥ṣvirādhas-,,GfzvirADas_3173,y
nominal stem,ghr̥tá-,,Gfta_3145,y
nominal stem,ghr̥tadúh-,,Gftaduh_3147,y
nominal stem,ghr̥táhasta-,,Gftahasta_3165,y
nominal stem,ghr̥tā́havana-,,GftAhavana_3170,y
nominal stem,ghr̥tákeśa-,,GftakeSa_3146,y
nominal stem,ghr̥tā́ñc-,,GftAc_3166,y
nominal stem,ghr̥tánirṇij-,,GftanirRij_3148,y
nominal stem,ghr̥tā́nna-,,GftAnna_3167,y
nominal stem,ghr̥tápad-,,Gftapad_3149,y
nominal stem,ghr̥táprasatta-,,Gftaprasatta_3155,y
nominal stem,ghr̥tápratīka-,,GftapratIka_3153,y
nominal stem,ghr̥táprayas-,,Gftaprayas_3154,y
nominal stem,ghr̥tapŕ̥c-,,Gftapfc_3151,y
nominal stem,ghr̥tápr̥ṣṭha-,,GftapfzWa_3152,y
nominal stem,ghr̥taprúṣ-,,Gftapruz_3156,y
nominal stem,ghr̥tapū́-,,GftapU_3150,y
nominal stem,ghr̥taścút-,,GftaScut_3160,y
nominal stem,ghr̥tasnā́-,,GftasnA_3162,y
nominal stem,ghr̥tasnú-,,Gftasnu_3163,y
nominal stem,ghr̥tásnu-,,Gftasnu_3164,y
nominal stem,ghr̥taśrī́-,,GftaSrI_3161,y
nominal stem,ghr̥tā́suti-,,GftAsuti_3169,y
nominal stem,ghr̥távant-,,Gftavat_3158,y
nominal stem,ghr̥távartani-,,Gftavartani_3159,y
nominal stem,ghr̥tāvŕ̥dh-,,GftAvfD_3168,y
nominal stem,ghr̥táyoni-,,Gftayoni_3157,y
nominal stem,gír- ~ gīr-,,gir_2975,y
nominal stem,girāvŕ̥dh-,,girAvfD_2976,y
nominal stem,girí-,,giri_2977,y
nominal stem,giribhráj-,,giriBraj_2980,y
nominal stem,girijā́-,,girijA_2979,y
nominal stem,girikṣít-,,girikzit_2978,y
nominal stem,giriṣṭhā́-,,girizWA_2981,y
nominal stem,gírvāhas-,,girvAhas_2987,y
nominal stem,gírvaṇas-,,girvaRas_2983,y
nominal stem,gírvaṇastama-,,girvaRas_2983,y
nominal stem,girvaṇasyú-,,girvaRasyu_2984,y
nominal stem,gnā́-,,gnA_3093,y
nominal stem,gnā́spáti-,,gnAspati_3095,y
nominal stem,gnā́spátnī-,,gnAspatnI_3096,y
nominal stem,gnā́vant-,,gnAvat_3094,y
nominal stem,góagra-,,goagra_3033,y
nominal stem,goájana-,,goajana_3034,y
nominal stem,góarṇas-,,goarRas_3035,y
nominal stem,góbandhu-,,gobanDu_3066,y
nominal stem,gobhā́j-,,goBAj_3067,y
nominal stem,godā́-,,godA_3049,y
nominal stem,godari-,,godari_3048,y
nominal stem,godatra-,,godatra_3047,y
nominal stem,godhā́-,,goDA_3051,y
nominal stem,gódhāyas-,,goDAyas_3052,y
nominal stem,godúh-,,goduh_3050,y
nominal stem,goghná-,,goGna_3039,y
nominal stem,góha-,,goha_3088,y
nominal stem,gohán-,,gohan_3089,y
nominal stem,gojā́-,,gojA_3040,y
nominal stem,gójāta-,,gojAta_3041,y
nominal stem,gójīra-,,gojIra_3043,y
nominal stem,gojít-,,gojit_3042,y
nominal stem,gókāma-,,gokAma_3038,y
nominal stem,gómagha-,,gomaGa_3068,y
nominal stem,gómant-,,gomat_3069,y
nominal stem,gómātar-,,gomAtf_3071,y
nominal stem,gomatī́-,,gomat_3069,y
nominal stem,gomáya-,,gomaya_3070,y
nominal stem,gómāyu-,,gomAyu_3072,y
nominal stem,gónyoghas-,,gonyoGas_3053,y
nominal stem,góopaśa-,,goopaSa_3037,y
nominal stem,gopá-,,gopa_3054,y
nominal stem,gopā́-,,gopA_3059,y
nominal stem,gopā́jihva-,,gopAjihva_3060,y
nominal stem,góparīṇas-,,goparIRas_3057,y
nominal stem,gópati-,,gopati_3055,y
nominal stem,gopávana-,,gopavana_3058,y
nominal stem,gopā́vant-,,gopavana_3058,y
nominal stem,gopayátya-,,gopayatya_3056,y
nominal stem,gopīthá- 1,,gopITa_3063,y
nominal stem,gopīthá- 2,,gopITa_3064,y
nominal stem,gopī́thya-,,gopITya_3065,y
nominal stem,górabhasa-,,goraBasa_3073,y
nominal stem,gór̥jīka-,,gofjIka_3036,y
nominal stem,goṣā́-,,gozA_3083,y
nominal stem,góṣakhi-,,gozaKi_3080,y
nominal stem,goṣan-,,gozan_3082,y
nominal stem,goṣáṇi-,,gozaRi_3081,y
nominal stem,góśarya-,,goSarya_3078,y
nominal stem,goṣátama-,,gozA_3083,y
nominal stem,góṣāti-,,gozAti_3084,y
nominal stem,góśrīta-,,goSrIta_3079,y
nominal stem,goṣṭhá-,,gozWa_3086,y
nominal stem,goṣuyúdh-,,gozuyuD_3085,y
nominal stem,gótama-,,gotama_3044,y
nominal stem,gotrá-,,gotra_3045,y
nominal stem,gotrabhíd-,,gotraBid_3046,y
nominal stem,góvapus-,,govapus_3075,y
nominal stem,govíd-,,govid_3076;govid_12325,y
nominal stem,govindú-,,govindu_3077,y
nominal stem,grábha-,,graBa_3104,y
nominal stem,grābhá-,,grABa_3111,y
nominal stem,grábhaṇavant-,,graBaRavat_3106,y
nominal stem,gráha-,,graha_3110,y
nominal stem,grā́hi-,,grAhi_3119,y
nominal stem,grāhyà-,,grAhya_3120,y
nominal stem,grā́ma-,,grAma_3112,y
nominal stem,grāmajít-,,grAmajit_3113,y
nominal stem,grāmaṇī́-,,grAmaRI_3114,y
nominal stem,grāmyá-,,grAmya_3115,y
nominal stem,granthí-,,granTi_3101,y
nominal stem,granthín-,,granTin_3102,y
nominal stem,grásiṣṭha-,,grasizWa_3108,y
nominal stem,grathín-,,graTin_3100,y
nominal stem,grāvagrābhá-,,grAvagrABa_3116,y
nominal stem,grā́vahasta-,,grAvahasta_3118,y
nominal stem,grā́van-,,grAvan_3117,y
nominal stem,gŕ̥bh-,,gfB_3017;graB_3103,y
nominal stem,gr̥bhá-,,gfBa_3018,y
nominal stem,gr̥bhītátāti-,,gfBItatAti_3021,y
nominal stem,gr̥dhnú-,,gfDnu_3013,y
nominal stem,gŕ̥dhra-,,gfDra_3014,y
nominal stem,gŕ̥dhrayātu-,,gfDrayAtu_3015,y
nominal stem,gr̥há-,,gfha_3023,y
nominal stem,gr̥hamedha-,,gfhameDa_3026,y
nominal stem,gr̥hamedhī́ya-,,gfhameDIya_3027,y
nominal stem,gr̥hápati-,,gfhapati_3024,y
nominal stem,gr̥hápatnī-,,gfhapatnI_3025,y
nominal stem,gr̥hú-,,gfhu_3028,y
nominal stem,grīṣmá-,,grIzma_3122,y
nominal stem,grīvā́-,,grIvA_3121,y
nominal stem,gr̥ṣṭí-,,gfzwi_3022,y
nominal stem,gŕ̥tsa-,,gftsa_3010,y
nominal stem,gr̥tsamadá-,,gftsamada_3011,y
nominal stem,gúdā-,,gudA_2993,y
nominal stem,gúh-,,guh_2999,y
nominal stem,guhádavadya-,,guhadavadya_3000,y
nominal stem,gúhya-,,guhia_3002,y
nominal stem,guṅgú-,,guNgu_2991,y
nominal stem,guṅgū́-,,guNgU_2992,y
nominal stem,gūrtámanas-,,gUrtamanas_3003,y
nominal stem,gūrtáśravas-,,gUrtaSravas_3005,y
nominal stem,gūrtátama-,,GftAc_3166,y
nominal stem,gūrtávacas-,,gUrtavacas_3004,y
nominal stem,gūrtávacastama-,,gUrtavacas_3004,y
nominal stem,gūrtā́vasu-,,gUrtAvasu_3006,y
nominal stem,gūrtí-,,gUrti_3007,y
nominal stem,gurú-,,guru_2996,y
nominal stem,guṣpitá-,,guzpita_2997,y
nominal stem,haṃsá-,,haMsa_10534,y
nominal stem,hániṣṭha-,,hanizWa_10542,y
nominal stem,hánman-,,hanman_10546,y
nominal stem,hantár-,,hantf_10545,y
nominal stem,hántar-,,han_10541,y
nominal stem,hántva-,,han_10541,y
nominal stem,hánu-,,hanu_10543,y
nominal stem,háras-,,haras_10552,y
nominal stem,hárasvant-,,harasvat_10554,y
nominal stem,hárayāṇa-,,harayARa_10551,y
nominal stem,hā́rdi ~ hr̥d-,,hfd_10725;hArdi_10642,y
nominal stem,hári-,,hari_10555,y
nominal stem,háridhāyas-,,hariDAyas_10563,y
nominal stem,hāridravá-,,hAridrava_10640,y
nominal stem,harídru-,,haridru_10562,y
nominal stem,harijāta-,,harijAta_10557,y
nominal stem,hárikeśa-,,harikeSa_10556,y
nominal stem,harimán-,,hariman_10566,y
nominal stem,hárimanyusāyaka-,,harimanyusAyaka_10567,y
nominal stem,harimbhará-,,harimBara_10568,y
nominal stem,hariṇá-,,hariRa_10558,y
nominal stem,haripā́-,,haripA_10564,y
nominal stem,haripriya-,,haripriya_10565,y
nominal stem,hariṣā́c-,,harizAS_10580,y
nominal stem,háriścandra-,,hariScandra_10577,y
nominal stem,háriśipra-,,hariSipra_10576,y
nominal stem,háriśmaśāru-,,hariSmaSAru_10578,y
nominal stem,hariśrī́-,,hariSrI_10579,y
nominal stem,hariṣṭhā́-,,harizWA_10581,y
nominal stem,harít-,,harit_10559,y
nominal stem,hárita-,,harita_10560,y
nominal stem,háritvant-,,haritvat_10561,y
nominal stem,hárivant-,,harivat_10573,y
nominal stem,hárivarpas-,,harivarpas_10574,y
nominal stem,hárivrata-,,harivrata_10575,y
nominal stem,háriyoga-,,hariyoga_10571,y
nominal stem,hariyójana-,,hariyojana_10572,y
nominal stem,hāriyojaná-,,hAriyojana_10641,y
nominal stem,hariyūpī́yā-,,hariyUpIyA_10570,y
nominal stem,harmyá-,,harmya_10582,y
nominal stem,harmyeṣṭhā́-,,harmiezWA_10583,y
nominal stem,hárṣi-,,harzi_10589,y
nominal stem,harṣumánt-,,harzumat_10591,y
nominal stem,háryaśva-,,haryaSva_10587,y
nominal stem,háryaśvaprasūta-,,haryaSvaprasUta_10588,y
nominal stem,haryatá-,,haryata_10586,y
nominal stem,hása-,,hasa_10621,y
nominal stem,hasanā́-,,hasanA_10622,y
nominal stem,haskārá-,,haskAra_10624,y
nominal stem,haskartár-,,haskartf_10623,y
nominal stem,háskr̥ti-,,haskfti_10625,y
nominal stem,hasrā́-,,hasra_10636,y
nominal stem,hásta-,,hasta_10626,y
nominal stem,hástacyuta-,,hastacyuta_10630,y
nominal stem,hástacyuti-,,hastacyuti_10631,y
nominal stem,hastaghná-,,hastaGna_10629,y
nominal stem,hastagrābhá-,,hastagrABa_10628,y
nominal stem,hástavant-,,hastavat_10633,y
nominal stem,hástayata-,,hastayata_10632,y
nominal stem,hastín-,,hastin_10634,y
nominal stem,hástya-,,hastya_10635,y
nominal stem,hatávr̥ṣan-,,hatavfzan_10535,y
nominal stem,hátha-,,haTa_10540,y
nominal stem,hatnú-,,hatnu_10537,y
nominal stem,háva-,,hava_10592,y
nominal stem,hávana-,,havana_10594,y
nominal stem,havanaśrút-,,havanaSrut_10595,y
nominal stem,havanasyád-,,havanasyad_10596,y
nominal stem,havás-,,havas_10597,y
nominal stem,hávīman-,,havIman_10610,y
nominal stem,havirád-,,havirad_10598,y
nominal stem,havirádya-,,haviradya_10599,y
nominal stem,havirdā́-,,havirdA_10600,y
nominal stem,havirmáthi-,,havirmaTi_10601,y
nominal stem,havirvā́h-,,havirvah_10602,y
nominal stem,havís-,,havis_10609,y
nominal stem,haviṣkŕ̥t-,,havizkft_10603,y
nominal stem,havíṣkr̥ti-,,havizkfti_10604,y
nominal stem,havíṣmant-,,havizmat_10607,y
nominal stem,haviṣpā́-,,havizpA_10606,y
nominal stem,havíṣpati-,,havizpati_10605,y
nominal stem,haviṣyà-,,havizya_10608,y
nominal stem,havyá-,,havya_10611,y
nominal stem,hávya-,,havya_10612;hU_10718,y
nominal stem,havyā́d-,,havyAd_10619,y
nominal stem,havyádāti-,,havyadAti_10614,y
nominal stem,havyájuṣṭi-,,havyajuzwi_10613,y
nominal stem,havyasū́d-,,havyasUd_10617,y
nominal stem,havyavā́h-,,havyavah_10615,y
nominal stem,havyavā́hana-,,havyavAhana_10616,y
nominal stem,háya-,,haya_10547,y
nominal stem,héḷa-,,heqa_10735,y
nominal stem,héḷas-,,heqas_10737,y
nominal stem,hemán-,,heman_10742,y
nominal stem,hemantá-,,hemanta_10743,y
nominal stem,hemyā́vant-,,hemyAvat_10744,y
nominal stem,heṣákratu-,,hezakratu_10746,y
nominal stem,héṣas-,,hezas_10747,y
nominal stem,héṣasvant-,,hezasvat_10748,y
nominal stem,hetár-,,hetf_10740,y
nominal stem,hétar-,,hetf_10741,y
nominal stem,hetí-,,heti_10738,y
nominal stem,hetú-,,hetu_10739,y
nominal stem,hétva-,,hi_10644,y
nominal stem,hī́ḍ-,,hIq_10711,y
nominal stem,hím-,,him_10657,y
nominal stem,himá-,,hima_10658,y
nominal stem,hímā-,,himA_10660,y
nominal stem,himávant-,,himavat_10659,y
nominal stem,hiṃsrá-,,hiMsra_10647,y
nominal stem,himyā́-,,himyA_10661,y
nominal stem,hiṅkr̥ṇvant-,,hiNkfRvat_10649,y
nominal stem,hinvá-,,hinva_10656,y
nominal stem,hiraṇín-,,hiraRin_10662,y
nominal stem,híraṇya-,,hiraRya_10663,y
nominal stem,híraṇyabāhu-,,hiraRyabAhu_10683,y
nominal stem,híraṇyābhīśu-,,hiraRyABISu_10705,y
nominal stem,híraṇyacakra-,,hiraRyacakra_10668,y
nominal stem,hiraṇyadā́-,,hiraRyadA_10673,y
nominal stem,híraṇyadant-,,hiraRyadanta_10672,y
nominal stem,hiraṇyagarbhá-,,hiraRyagarBa_10667,y
nominal stem,híraṇyahasta-,,hiraRyahasta_10703,y
nominal stem,híraṇyajihva-,,hiraRyajihva_10670,y
nominal stem,hiraṇyajít-,,hiraRyajit_10669,y
nominal stem,híraṇyakarṇa-,,hiraRyakarRa_10664,y
nominal stem,híraṇyakeśa-,,hiraRyakeSa_10665,y
nominal stem,híraṇyakeśya-,,hiraRyakeSya_10666,y
nominal stem,hiraṇyākṣá-,,hiraRyAkza_10704,y
nominal stem,hiraṇyanemi-,,hiraRyanemi_10675,y
nominal stem,híraṇyanirṇij-,,hiraRyanirRij_10674,y
nominal stem,híraṇyapakṣa-,,hiraRyapakza_10676,y
nominal stem,híraṇyapāṇi-,,hiraRyapARi_10678,y
nominal stem,híraṇyaparṇa-,,hiraRyaparRa_10677,y
nominal stem,hiraṇyapāvá-,,hiraRyapAva_10679,y
nominal stem,híraṇyapeśas-,,hiraRyapeSas_10681,y
nominal stem,hiraṇyapiṇḍá-,,hiraRyapiRqa_10680,y
nominal stem,híraṇyapra:uga-,,hiraRyaprauga_10682,y
nominal stem,hiraṇyarathá-,,hiraRyaraTa_10688,y
nominal stem,híraṇyaratha-,,hiraRyaraTa_10688,y
nominal stem,híraṇyarūpa-,,hiraRyarUpa_10689,y
nominal stem,híraṇyasaṃdr̥ś-,,hiraRyasaMdfS_10701,y
nominal stem,híraṇyaśamya-,,hiraRyaSamya_10698,y
nominal stem,híraṇyaśipra-,,hiraRyaSipra_10699,y
nominal stem,híraṇyaśr̥ṅga-,,hiraRyaSfNga_10700,y
nominal stem,híraṇyastūpa-,,hiraRyastUpa_10702,y
nominal stem,híraṇyatvac-,,hiraRyatvac_10671,y
nominal stem,híraṇyavandhura-,,hiraRyavanDura_10691,y
nominal stem,híraṇyavant-,,hiraRyavat_10690,y
nominal stem,híraṇyavarṇa-,,hiraRyavarRa_10692,y
nominal stem,híraṇyavartani-,,hiraRyavartani_10693,y
nominal stem,híraṇyavāśī-,,hiraRyavASI_10694,y
nominal stem,hiraṇyavāśīmattama-,,hiraRya_10663,y
nominal stem,hiraṇyavī́-,,hiraRyavI_10697,y
nominal stem,hiraṇyavíd-,,hiraRyavid_10696,y
nominal stem,hiraṇyayā́-,,hiraRyayA_10685,y
nominal stem,hiraṇyáya-,,hiraRyaya_10684,y
nominal stem,hiraṇyayú-,,hiraRyayu_10686,y
nominal stem,hírīmant-,,hirImat_10708,y
nominal stem,hiriśiprá-,,hiriSipra_10706,y
nominal stem,híriśmaśru-,,hiriSmaSru_10707,y
nominal stem,hitámitra-,,hitamitra_10651,y
nominal stem,hitáprayas-,,hitaprayas_10650,y
nominal stem,hitā́vant-,,hitAvat_10652,y
nominal stem,hítvan-,,hitvan_10654,y
nominal stem,hlā́dika-,,hlAdika_10772,y
nominal stem,hlā́dikāvant-,,hlAdikAvat_10773,y
nominal stem,hóman- 1,,homan_10759,y
nominal stem,hóman- 2,,homan_10760,y
nominal stem,hótar-,,hotf_10749,y
nominal stem,hotrá-,,hotra_10753,y
nominal stem,hótrā-,,hotrA_10755;hotrA_10756,y
nominal stem,hotravā́h-,,hotravah_10754,y
nominal stem,hotrāvíd-,,hotrAvid_10757,y
nominal stem,hotríya-,,hotriya_10758,y
nominal stem,hótr̥mant-,,hotfmat_10750,y
nominal stem,hotr̥ṣádana-,,hotfzadana_10752,y
nominal stem,hotr̥vū́rya-,,hotfvUrya_10751,y
nominal stem,hradá-,,hrada_10764,y
nominal stem,hradécakṣus-,,hradecakzus_10765,y
nominal stem,hrādúni-,,hrAduni_10767,y
nominal stem,hrādunīvŕ̥t-,,hrAdunIvft_10768,y
nominal stem,hr̥daṃsáni-,,hfdaMsani_10726,y
nominal stem,hŕ̥daya-,,hfdaya_10727,y
nominal stem,hr̥dayāvídh-,,hfdayAviD_10728,y
nominal stem,hr̥dayyà-,,hfdayya_10729,y
nominal stem,hr̥dispŕ̥ś-,,hfdispfS_10730,y
nominal stem,hr̥drogá-,,hfdroga_10732,y
nominal stem,hŕ̥dya-,,hfdya_10731,y
nominal stem,hŕ̥ṣīvant-,,hfzIvat_10734,y
nominal stem,hr̥tsvás-,,hftsuas_10724,y
nominal stem,hrút-,,hrut_10771,y
nominal stem,huraścít-,,huraScit_10715,y
nominal stem,hvārá-,,hvAra_10775,y
nominal stem,hváras-,,hvaras_10774,y
nominal stem,hvāryá-,,hvArya_10776,y
nominal stem,íbha-,,iBa_1755,y
nominal stem,íbhya-,,iBya_1756,y
nominal stem,íḍ-,,iq_1681,y
nominal stem,ī́ḍ-,,Iq_1825,y
nominal stem,íḍā- ~ íḷā-,,iqA_1682,y
nominal stem,iddhā́gni-,,idDAgni_1700,y
nominal stem,idhmá-,,iDma_1702,y
nominal stem,idhmábhr̥ti-,,iDmaBfti_1703,y
nominal stem,īdŕ̥ś-,,IdfS_1828,y
nominal stem,ī́ḍya-,,Iqya_1827,y
nominal stem,ihéhamātar-,,ihehamAtf_1819,y
nominal stem,īkṣeṇyà-,,IkzeRya_1821,y
nominal stem,ikṣvākú-,,ikzvAku_1677,y
nominal stem,íḷāvant-,,iqAvat_1683,y
nominal stem,īḷénya-,,Iqenya_1826,y
nominal stem,ilībíśa-,,ilIbiSa_1774,y
nominal stem,iná-,,ina_1705,y
nominal stem,inátama-,,ina_1705,y
nominal stem,índhanvan-,,inDanvan_1752,y
nominal stem,índra-,,indra_1708,y
nominal stem,indra-vāyú-,,indravAyu_1726,y
nominal stem,indrābrahmaṇaspati-,,indrAbrahmaRaspati_1740,y
nominal stem,índrābŕ̥haspáti-,,indrAbfhaspati_1739,y
nominal stem,índradviṣṭa-,,indradvizwa_1713,y
nominal stem,indrāgní-,,indrAgni_1735,y
nominal stem,índragopā-,,indragopA_1709,y
nominal stem,indrahavá-,,indrahava_1732,y
nominal stem,índrahūti-,,indrahUti_1733,y
nominal stem,índrajūta-,,indrajUta_1710,y
nominal stem,índrajyeṣṭha-,,indrajyezWa_1711,y
nominal stem,indrākutsa-,,indrAkutsa_1734,y
nominal stem,indramā́dana-,,indramAdana_1720,y
nominal stem,indrāmarut-,,indrAmarut_1741,y
nominal stem,indranāsatya-,,indranAsatya_1714,y
nominal stem,indrāṇī́-,,indrARI_1736,y
nominal stem,indrapā́na-,,indrapAna_1717;indrapAna_12182,y
nominal stem,indrāparvata-,,indrAparvata_1737,y
nominal stem,indrapā́tama-,,indrapAtama_1716,y
nominal stem,índrapatnī-,,indrapatnI_1715,y
nominal stem,índrapīta-,,indrapIta_1718,y
nominal stem,índraprasūta-,,indraprasUta_1719,y
nominal stem,índrāpūṣán-,,indrApUzan_1738,y
nominal stem,índrasakhi-,,indrasaKi_1728,y
nominal stem,índrasārathi-,,indrasAraTi_1729,y
nominal stem,índraśatru-,,indraSatru_1727,y
nominal stem,indrasenā́-,,indrasenA_1730,y
nominal stem,índrāsóma-,,indrAsoma_1745,y
nominal stem,índrasvant-,,indrasvat_1731,y
nominal stem,índratama-,,indra_1708,y
nominal stem,índratvota-,,indratvota_1712,y
nominal stem,indraváh-,,indravah_1724,y
nominal stem,índravant-,,indravat_1723,y
nominal stem,índrāváruṇa-,,indrAvaruRa_1743,y
nominal stem,índravātatama-,,indra_1708,y
nominal stem,índrāvíṣṇu-,,indrAvizRu_1744,y
nominal stem,indrayú-,,indrayu_1722,y
nominal stem,índreṣita-,,indrezita_1747,y
nominal stem,indriyá-,,indriya_1746,y
nominal stem,indrotá-,,indrota_1748,y
nominal stem,índu-,,indu_1707,y
nominal stem,írā-,,irA_1769,y
nominal stem,irajyu-,,irajyu_1764,y
nominal stem,irasyā́-,,irasyA_1768,y
nominal stem,írāvant-,,irAvat_1770,y
nominal stem,írin-,,irin_1772,y
nominal stem,íriṇa-,,iriRa_1771,y
nominal stem,īrmā́nta-,,IrmAnta_1834,y
nominal stem,írya-,,irya_1773,y
nominal stem,íṣ-,,iz_1778,y
nominal stem,iṣá-,,iza_1779,y
nominal stem,īṣā́-,,IzA_1839,y
nominal stem,īśānakŕ̥t-,,ISAnakft_1837,y
nominal stem,iṣaṇyā́-,,izaRyA_1783,y
nominal stem,iṣastút-,,izaHstut_1788,y
nominal stem,iṣávant-,,izavat_1786,y
nominal stem,iṣayú-,,izayu_1785,y
nominal stem,iṣí-,,izi_1789,y
nominal stem,iṣídh-,,iziD_1791,y
nominal stem,iṣirá-,,izira_1792,y
nominal stem,iṣitatvátā-,,izitatvatA_1790,y
nominal stem,iṣkartár-,,izkartf_1803,y
nominal stem,íṣkartar-,,izkartf_1803,y
nominal stem,íṣkr̥tāhāva-,,izkftAhAva_1805,y
nominal stem,íṣkr̥ti-,,izkfti_1806,y
nominal stem,iṣmín-,,izmin_1816,y
nominal stem,iṣṭáni-,,izwani_1808,y
nominal stem,iṣṭāpūrtá-,,izwApUrta_1812,y
nominal stem,iṣṭáraśmi-,,izwaraSmi_1810,y
nominal stem,iṣṭā́śva-,,izwASva_1813,y
nominal stem,iṣṭávrata-,,izwavrata_1811,y
nominal stem,iṣṭáyāman-,,izwayAman_1809,y
nominal stem,iṣṭí-,,izwi_1814,y
nominal stem,íṣṭi-,,izwi_1815,y
nominal stem,íṣu-,,izu_1793,y
nominal stem,íṣubala-,,izubala_1799,y
nominal stem,iṣudhí-,,izuDi_1795,y
nominal stem,iṣudhyā́-,,izuDyA_1797,y
nominal stem,iṣudhyú-,,izuDyu_1798,y
nominal stem,íṣuhasta-,,izuhasta_1801,y
nominal stem,iṣukŕ̥t-,,izukft_1794,y
nominal stem,íṣumant-,,izumat_1800,y
nominal stem,iṭát-,,iwatas_1680,y
nominal stem,itáūti-,,itaUti_1684,y
nominal stem,itthā́dhī-,,itTADI_1691,y
nominal stem,itvará-,,itvara_1694,y
nominal stem,ityā́-,,ityA_1692,y
nominal stem,ī́vant-,,Ivat_1835,y
nominal stem,īyacakṣas-,,Iyacakzas_1830,y
nominal stem,iyakṣú-,,iyakzu_1760,y
nominal stem,íyant-,,iyat_1761,y
nominal stem,iyattaká-,,iyattaka_1762,y
nominal stem,iyattikā́-,,iyattaka_1762,y
nominal stem,jā́-,,jA_3467,y
nominal stem,jábāru-,,jabAru_3418,y
nominal stem,jāgarū́ka-,,jAgarUka_3468,y
nominal stem,jágat-,,jagat_3371,y
nominal stem,jágatī-,,jagat_3371,y
nominal stem,jagatpā́-,,jagatpA_3372,y
nominal stem,jaghána-,,jaGana_3376,y
nominal stem,jághni-,,jaGni_3377,y
nominal stem,jághri-,,jaGri_3378,y
nominal stem,jágmi-,,jagmi_3375,y
nominal stem,jāgratsvapná-,,jAgratsvapna_3470,y
nominal stem,jā́gr̥vi-,,jAgfvi_3469,y
nominal stem,jáguri-,,jaguri_3373,y
nominal stem,jahnā́vī-,,jahnAvI_3465,y
nominal stem,jāhuṣá-,,jAhuza_3499,y
nominal stem,jaítra-,,jEtra_3563,y
nominal stem,jálāṣa-,,jalAza_3449,y
nominal stem,jálāṣabheṣaja-,,jalAzaBezaja_3450,y
nominal stem,jáḷhu-,,jaQu_3387,y
nominal stem,jálpi-,,jalpi_3452,y
nominal stem,jamádagni-,,jamadagni_3420,y
nominal stem,jamádagnidatta-,,jamadagnidatta_3421,y
nominal stem,jamadagnivánt-,,jamadagni_3420,y
nominal stem,jā́marya-,,jAmarya_3482,y
nominal stem,jā́mātar-,,jAmAtf_3483,y
nominal stem,jámbha-,,jamBa_3423,y
nominal stem,jámbhasuta-,,jamBasuta_3424,y
nominal stem,jáṃhas-,,jaMhas_3368,y
nominal stem,jāmí-,,jAmi_3484,y
nominal stem,jāmitvá-,,jAmitva_3485,y
nominal stem,jāmivánt-,,jAmivat_3486,y
nominal stem,jána-,,jana_3390,y
nominal stem,jā́na-,,jAna_3478,y
nominal stem,janabhakṣá-,,janaBakza_3394,y
nominal stem,janaṃsahá-,,janaMsaha_3391,y
nominal stem,jánana-,,janana_3392,y
nominal stem,janapā́na-,,janapAna_3393,y
nominal stem,janarā́jan-,,janarAjan_3396,y
nominal stem,jánas-,,janas_3398,y
nominal stem,janāṣáh-,,janAzah_3399,y
nominal stem,janaśrī́-,,janaSrI_3397,y
