DOTS_AND_ZEROS	COMMAS_AND_ZEROS	DOTS	COMMAS	GRASSMANN	BOOK_INDEX	HYMN_INDEX	STANZA_INDEX
07.097.05	07,097,05	7.97.5	7,97,5	613,5	6	612	5903
07.097.06	07,097,06	7.97.6	7,97,6	613,6	6	612	5904
07.097.07	07,097,07	7.97.7	7,97,7	613,7	6	612	5905
07.097.08	07,097,08	7.97.8	7,97,8	613,8	6	612	5906
07.097.09	07,097,09	7.97.9	7,97,9	613,9	6	612	5907
07.097.10	07,097,10	7.97.10	7,97,10	613,10	6	612	5908
07.098.01	07,098,01	7.98.1	7,98,1	614,1	6	613	5909
07.098.02	07,098,02	7.98.2	7,98,2	614,2	6	613	5910
07.098.03	07,098,03	7.98.3	7,98,3	614,3	6	613	5911
07.098.04	07,098,04	7.98.4	7,98,4	614,4	6	613	5912
07.098.05	07,098,05	7.98.5	7,98,5	614,5	6	613	5913
07.098.06	07,098,06	7.98.6	7,98,6	614,6	6	613	5914
07.098.07	07,098,07	7.98.7	7,98,7	614,7	6	613	5915
07.099.01	07,099,01	7.99.1	7,99,1	615,1	6	614	5916
07.099.02	07,099,02	7.99.2	7,99,2	615,2	6	614	5917
07.099.03	07,099,03	7.99.3	7,99,3	615,3	6	614	5918
07.099.04	07,099,04	7.99.4	7,99,4	615,4	6	614	5919
07.099.05	07,099,05	7.99.5	7,99,5	615,5	6	614	5920
07.099.06	07,099,06	7.99.6	7,99,6	615,6	6	614	5921
07.099.07	07,099,07	7.99.7	7,99,7	615,7	6	614	5922
07.100.01	07,100,01	7.100.1	7,100,1	616,1	6	615	5923
07.100.02	07,100,02	7.100.2	7,100,2	616,2	6	615	5924
07.100.03	07,100,03	7.100.3	7,100,3	616,3	6	615	5925
07.100.04	07,100,04	7.100.4	7,100,4	616,4	6	615	5926
07.100.05	07,100,05	7.100.5	7,100,5	616,5	6	615	5927
07.100.06	07,100,06	7.100.6	7,100,6	616,6	6	615	5928
07.100.07	07,100,07	7.100.7	7,100,7	616,7	6	615	5929
07.101.01	07,101,01	7.101.1	7,101,1	617,1	6	616	5930
07.101.02	07,101,02	7.101.2	7,101,2	617,2	6	616	5931
07.101.03	07,101,03	7.101.3	7,101,3	617,3	6	616	5932
07.101.04	07,101,04	7.101.4	7,101,4	617,4	6	616	5933
07.101.05	07,101,05	7.101.5	7,101,5	617,5	6	616	5934
07.101.06	07,101,06	7.101.6	7,101,6	617,6	6	616	5935
07.102.01	07,102,01	7.102.1	7,102,1	618,1	6	617	5936
07.102.02	07,102,02	7.102.2	7,102,2	618,2	6	617	5937
07.102.03	07,102,03	7.102.3	7,102,3	618,3	6	617	5938
07.103.01	07,103,01	7.103.1	7,103,1	619,1	6	618	5939
07.103.02	07,103,02	7.103.2	7,103,2	619,2	6	618	5940
07.103.03	07,103,03	7.103.3	7,103,3	619,3	6	618	5941
07.103.04	07,103,04	7.103.4	7,103,4	619,4	6	618	5942
07.103.05	07,103,05	7.103.5	7,103,5	619,5	6	618	5943
07.103.06	07,103,06	7.103.6	7,103,6	619,6	6	618	5944
07.103.07	07,103,07	7.103.7	7,103,7	619,7	6	618	5945
07.103.08	07,103,08	7.103.8	7,103,8	619,8	6	618	5946
07.103.09	07,103,09	7.103.9	7,103,9	619,9	6	618	5947
07.103.10	07,103,10	7.103.10	7,103,10	619,10	6	618	5948
07.104.01	07,104,01	7.104.1	7,104,1	620,1	6	619	5949
07.104.02	07,104,02	7.104.2	7,104,2	620,2	6	619	5950
07.104.03	07,104,03	7.104.3	7,104,3	620,3	6	619	5951
07.104.04	07,104,04	7.104.4	7,104,4	620,4	6	619	5952
07.104.05	07,104,05	7.104.5	7,104,5	620,5	6	619	5953
07.104.06	07,104,06	7.104.6	7,104,6	620,6	6	619	5954
07.104.07	07,104,07	7.104.7	7,104,7	620,7	6	619	5955
07.104.08	07,104,08	7.104.8	7,104,8	620,8	6	619	5956
07.104.09	07,104,09	7.104.9	7,104,9	620,9	6	619	5957
07.104.10	07,104,10	7.104.10	7,104,10	620,10	6	619	5958
07.104.11	07,104,11	7.104.11	7,104,11	620,11	6	619	5959
07.104.12	07,104,12	7.104.12	7,104,12	620,12	6	619	5960
07.104.13	07,104,13	7.104.13	7,104,13	620,13	6	619	5961
07.104.14	07,104,14	7.104.14	7,104,14	620,14	6	619	5962
07.104.15	07,104,15	7.104.15	7,104,15	620,15	6	619	5963
07.104.16	07,104,16	7.104.16	7,104,16	620,16	6	619	5964
07.104.17	07,104,17	7.104.17	7,104,17	620,17	6	619	5965
07.104.18	07,104,18	7.104.18	7,104,18	620,18	6	619	5966
07.104.19	07,104,19	7.104.19	7,104,19	620,19	6	619	5967
07.104.20	07,104,20	7.104.20	7,104,20	620,20	6	619	5968
07.104.21	07,104,21	7.104.21	7,104,21	620,21	6	619	5969
07.104.22	07,104,22	7.104.22	7,104,22	620,22	6	619	5970
07.104.23	07,104,23	7.104.23	7,104,23	620,23	6	619	5971
07.104.24	07,104,24	7.104.24	7,104,24	620,24	6	619	5972
07.104.25	07,104,25	7.104.25	7,104,25	620,25	6	619	5973
08.001.01	08,001,01	8.1.1	8,1,1	621,1	7	620	5974
08.001.02	08,001,02	8.1.2	8,1,2	621,2	7	620	5975
08.001.03	08,001,03	8.1.3	8,1,3	621,3	7	620	5976
08.001.04	08,001,04	8.1.4	8,1,4	621,4	7	620	5977
08.001.05	08,001,05	8.1.5	8,1,5	621,5	7	620	5978
08.001.06	08,001,06	8.1.6	8,1,6	621,6	7	620	5979
08.001.07	08,001,07	8.1.7	8,1,7	621,7	7	620	5980
08.001.08	08,001,08	8.1.8	8,1,8	621,8	7	620	5981
08.001.09	08,001,09	8.1.9	8,1,9	621,9	7	620	5982
08.001.10	08,001,10	8.1.10	8,1,10	621,10	7	620	5983
08.001.11	08,001,11	8.1.11	8,1,11	621,11	7	620	5984
08.001.12	08,001,12	8.1.12	8,1,12	621,12	7	620	5985
08.001.13	08,001,13	8.1.13	8,1,13	621,13	7	620	5986
08.001.14	08,001,14	8.1.14	8,1,14	621,14	7	620	5987
08.001.15	08,001,15	8.1.15	8,1,15	621,15	7	620	5988
08.001.16	08,001,16	8.1.16	8,1,16	621,16	7	620	5989
08.001.17	08,001,17	8.1.17	8,1,17	621,17	7	620	5990
08.001.18	08,001,18	8.1.18	8,1,18	621,18	7	620	5991
08.001.19	08,001,19	8.1.19	8,1,19	621,19	7	620	5992
08.001.20	08,001,20	8.1.20	8,1,20	621,20	7	620	5993
08.001.21	08,001,21	8.1.21	8,1,21	621,21	7	620	5994
08.001.22	08,001,22	8.1.22	8,1,22	621,22	7	620	5995
08.001.23	08,001,23	8.1.23	8,1,23	621,23	7	620	5996
08.001.24	08,001,24	8.1.24	8,1,24	621,24	7	620	5997
08.001.25	08,001,25	8.1.25	8,1,25	621,25	7	620	5998
08.001.26	08,001,26	8.1.26	8,1,26	621,26	7	620	5999
08.001.27	08,001,27	8.1.27	8,1,27	621,27	7	620	6000
08.001.28	08,001,28	8.1.28	8,1,28	621,28	7	620	6001
08.001.29	08,001,29	8.1.29	8,1,29	621,29	7	620	6002
08.001.30	08,001,30	8.1.30	8,1,30	621,30	7	620	6003
08.001.31	08,001,31	8.1.31	8,1,31	621,31	7	620	6004
08.001.32	08,001,32	8.1.32	8,1,32	621,32	7	620	6005
08.001.33	08,001,33	8.1.33	8,1,33	621,33	7	620	6006
08.001.34	08,001,34	8.1.34	8,1,34	621,34	7	620	6007
08.002.01	08,002,01	8.2.1	8,2,1	622,1	7	621	6008
08.002.02	08,002,02	8.2.2	8,2,2	622,2	7	621	6009
08.002.03	08,002,03	8.2.3	8,2,3	622,3	7	621	6010
08.002.04	08,002,04	8.2.4	8,2,4	622,4	7	621	6011
08.002.05	08,002,05	8.2.5	8,2,5	622,5	7	621	6012
08.002.06	08,002,06	8.2.6	8,2,6	622,6	7	621	6013
08.002.07	08,002,07	8.2.7	8,2,7	622,7	7	621	6014
08.002.08	08,002,08	8.2.8	8,2,8	622,8	7	621	6015
08.002.09	08,002,09	8.2.9	8,2,9	622,9	7	621	6016
08.002.10	08,002,10	8.2.10	8,2,10	622,10	7	621	6017
08.002.11	08,002,11	8.2.11	8,2,11	622,11	7	621	6018
08.002.12	08,002,12	8.2.12	8,2,12	622,12	7	621	6019
08.002.13	08,002,13	8.2.13	8,2,13	622,13	7	621	6020
08.002.14	08,002,14	8.2.14	8,2,14	622,14	7	621	6021
08.002.15	08,002,15	8.2.15	8,2,15	622,15	7	621	6022
08.002.16	08,002,16	8.2.16	8,2,16	622,16	7	621	6023
08.002.17	08,002,17	8.2.17	8,2,17	622,17	7	621	6024
08.002.18	08,002,18	8.2.18	8,2,18	622,18	7	621	6025
08.002.19	08,002,19	8.2.19	8,2,19	622,19	7	621	6026
08.002.20	08,002,20	8.2.20	8,2,20	622,20	7	621	6027
08.002.21	08,002,21	8.2.21	8,2,21	622,21	7	621	6028
08.002.22	08,002,22	8.2.22	8,2,22	622,22	7	621	6029
08.002.23	08,002,23	8.2.23	8,2,23	622,23	7	621	6030
08.002.24	08,002,24	8.2.24	8,2,24	622,24	7	621	6031
08.002.25	08,002,25	8.2.25	8,2,25	622,25	7	621	6032
08.002.26	08,002,26	8.2.26	8,2,26	622,26	7	621	6033
08.002.27	08,002,27	8.2.27	8,2,27	622,27	7	621	6034
08.002.28	08,002,28	8.2.28	8,2,28	622,28	7	621	6035
08.002.29	08,002,29	8.2.29	8,2,29	622,29	7	621	6036
08.002.30	08,002,30	8.2.30	8,2,30	622,30	7	621	6037
08.002.31	08,002,31	8.2.31	8,2,31	622,31	7	621	6038
08.002.32	08,002,32	8.2.32	8,2,32	622,32	7	621	6039
08.002.33	08,002,33	8.2.33	8,2,33	622,33	7	621	6040
08.002.34	08,002,34	8.2.34	8,2,34	622,34	7	621	6041
08.002.35	08,002,35	8.2.35	8,2,35	622,35	7	621	6042
08.002.36	08,002,36	8.2.36	8,2,36	622,36	7	621	6043
08.002.37	08,002,37	8.2.37	8,2,37	622,37	7	621	6044
08.002.38	08,002,38	8.2.38	8,2,38	622,38	7	621	6045
08.002.39	08,002,39	8.2.39	8,2,39	622,39	7	621	6046
08.002.40	08,002,40	8.2.40	8,2,40	622,40	7	621	6047
08.002.41	08,002,41	8.2.41	8,2,41	622,41	7	621	6048
08.002.42	08,002,42	8.2.42	8,2,42	622,42	7	621	6049
08.003.01	08,003,01	8.3.1	8,3,1	623,1	7	622	6050
08.003.02	08,003,02	8.3.2	8,3,2	623,2	7	622	6051
08.003.03	08,003,03	8.3.3	8,3,3	623,3	7	622	6052
08.003.04	08,003,04	8.3.4	8,3,4	623,4	7	622	6053
08.003.05	08,003,05	8.3.5	8,3,5	623,5	7	622	6054
08.003.06	08,003,06	8.3.6	8,3,6	623,6	7	622	6055
08.003.07	08,003,07	8.3.7	8,3,7	623,7	7	622	6056
08.003.08	08,003,08	8.3.8	8,3,8	623,8	7	622	6057
08.003.09	08,003,09	8.3.9	8,3,9	623,9	7	622	6058
08.003.10	08,003,10	8.3.10	8,3,10	623,10	7	622	6059
08.003.11	08,003,11	8.3.11	8,3,11	623,11	7	622	6060
08.003.12	08,003,12	8.3.12	8,3,12	623,12	7	622	6061
08.003.13	08,003,13	8.3.13	8,3,13	623,13	7	622	6062
08.003.14	08,003,14	8.3.14	8,3,14	623,14	7	622	6063
08.003.15	08,003,15	8.3.15	8,3,15	623,15	7	622	6064
08.003.16	08,003,16	8.3.16	8,3,16	623,16	7	622	6065
08.003.17	08,003,17	8.3.17	8,3,17	623,17	7	622	6066
08.003.18	08,003,18	8.3.18	8,3,18	623,18	7	622	6067
08.003.19	08,003,19	8.3.19	8,3,19	623,19	7	622	6068
08.003.20	08,003,20	8.3.20	8,3,20	623,20	7	622	6069
08.003.21	08,003,21	8.3.21	8,3,21	623,21	7	622	6070
08.003.22	08,003,22	8.3.22	8,3,22	623,22	7	622	6071
08.003.23	08,003,23	8.3.23	8,3,23	623,23	7	622	6072
08.003.24	08,003,24	8.3.24	8,3,24	623,24	7	622	6073
08.004.01	08,004,01	8.4.1	8,4,1	624,1	7	623	6074
08.004.02	08,004,02	8.4.2	8,4,2	624,2	7	623	6075
08.004.03	08,004,03	8.4.3	8,4,3	624,3	7	623	6076
08.004.04	08,004,04	8.4.4	8,4,4	624,4	7	623	6077
08.004.05	08,004,05	8.4.5	8,4,5	624,5	7	623	6078
08.004.06	08,004,06	8.4.6	8,4,6	624,6	7	623	6079
08.004.07	08,004,07	8.4.7	8,4,7	624,7	7	623	6080
08.004.08	08,004,08	8.4.8	8,4,8	624,8	7	623	6081
08.004.09	08,004,09	8.4.9	8,4,9	624,9	7	623	6082
08.004.10	08,004,10	8.4.10	8,4,10	624,10	7	623	6083
08.004.11	08,004,11	8.4.11	8,4,11	624,11	7	623	6084
08.004.12	08,004,12	8.4.12	8,4,12	624,12	7	623	6085
08.004.13	08,004,13	8.4.13	8,4,13	624,13	7	623	6086
08.004.14	08,004,14	8.4.14	8,4,14	624,14	7	623	6087
08.004.15	08,004,15	8.4.15	8,4,15	624,15	7	623	6088
08.004.16	08,004,16	8.4.16	8,4,16	624,16	7	623	6089
08.004.17	08,004,17	8.4.17	8,4,17	624,17	7	623	6090
08.004.18	08,004,18	8.4.18	8,4,18	624,18	7	623	6091
08.004.19	08,004,19	8.4.19	8,4,19	624,19	7	623	6092
08.004.20	08,004,20	8.4.20	8,4,20	624,20	7	623	6093
08.004.21	08,004,21	8.4.21	8,4,21	624,21	7	623	6094
08.005.01	08,005,01	8.5.1	8,5,1	625,1	7	624	6095
08.005.02	08,005,02	8.5.2	8,5,2	625,2	7	624	6096
08.005.03	08,005,03	8.5.3	8,5,3	625,3	7	624	6097
08.005.04	08,005,04	8.5.4	8,5,4	625,4	7	624	6098
08.005.05	08,005,05	8.5.5	8,5,5	625,5	7	624	6099
08.005.06	08,005,06	8.5.6	8,5,6	625,6	7	624	6100
08.005.07	08,005,07	8.5.7	8,5,7	625,7	7	624	6101
08.005.08	08,005,08	8.5.8	8,5,8	625,8	7	624	6102
08.005.09	08,005,09	8.5.9	8,5,9	625,9	7	624	6103
08.005.10	08,005,10	8.5.10	8,5,10	625,10	7	624	6104
08.005.11	08,005,11	8.5.11	8,5,11	625,11	7	624	6105
08.005.12	08,005,12	8.5.12	8,5,12	625,12	7	624	6106
08.005.13	08,005,13	8.5.13	8,5,13	625,13	7	624	6107
08.005.14	08,005,14	8.5.14	8,5,14	625,14	7	624	6108
08.005.15	08,005,15	8.5.15	8,5,15	625,15	7	624	6109
08.005.16	08,005,16	8.5.16	8,5,16	625,16	7	624	6110
08.005.17	08,005,17	8.5.17	8,5,17	625,17	7	624	6111
08.005.18	08,005,18	8.5.18	8,5,18	625,18	7	624	6112
08.005.19	08,005,19	8.5.19	8,5,19	625,19	7	624	6113
08.005.20	08,005,20	8.5.20	8,5,20	625,20	7	624	6114
08.005.21	08,005,21	8.5.21	8,5,21	625,21	7	624	6115
08.005.22	08,005,22	8.5.22	8,5,22	625,22	7	624	6116
08.005.23	08,005,23	8.5.23	8,5,23	625,23	7	624	6117
08.005.24	08,005,24	8.5.24	8,5,24	625,24	7	624	6118
08.005.25	08,005,25	8.5.25	8,5,25	625,25	7	624	6119
08.005.26	08,005,26	8.5.26	8,5,26	625,26	7	624	6120
08.005.27	08,005,27	8.5.27	8,5,27	625,27	7	624	6121
08.005.28	08,005,28	8.5.28	8,5,28	625,28	7	624	6122
08.005.29	08,005,29	8.5.29	8,5,29	625,29	7	624	6123
08.005.30	08,005,30	8.5.30	8,5,30	625,30	7	624	6124
08.005.31	08,005,31	8.5.31	8,5,31	625,31	7	624	6125
08.005.32	08,005,32	8.5.32	8,5,32	625,32	7	624	6126
08.005.33	08,005,33	8.5.33	8,5,33	625,33	7	624	6127
08.005.34	08,005,34	8.5.34	8,5,34	625,34	7	624	6128
08.005.35	08,005,35	8.5.35	8,5,35	625,35	7	624	6129
08.005.36	08,005,36	8.5.36	8,5,36	625,36	7	624	6130
08.005.37	08,005,37	8.5.37	8,5,37	625,37	7	624	6131
08.005.38	08,005,38	8.5.38	8,5,38	625,38	7	624	6132
08.005.39	08,005,39	8.5.39	8,5,39	625,39	7	624	6133
08.006.01	08,006,01	8.6.1	8,6,1	626,1	7	625	6134
08.006.02	08,006,02	8.6.2	8,6,2	626,2	7	625	6135
08.006.03	08,006,03	8.6.3	8,6,3	626,3	7	625	6136
08.006.04	08,006,04	8.6.4	8,6,4	626,4	7	625	6137
08.006.05	08,006,05	8.6.5	8,6,5	626,5	7	625	6138
08.006.06	08,006,06	8.6.6	8,6,6	626,6	7	625	6139
08.006.07	08,006,07	8.6.7	8,6,7	626,7	7	625	6140
08.006.08	08,006,08	8.6.8	8,6,8	626,8	7	625	6141
08.006.09	08,006,09	8.6.9	8,6,9	626,9	7	625	6142
08.006.10	08,006,10	8.6.10	8,6,10	626,10	7	625	6143
08.006.11	08,006,11	8.6.11	8,6,11	626,11	7	625	6144
08.006.12	08,006,12	8.6.12	8,6,12	626,12	7	625	6145
08.006.13	08,006,13	8.6.13	8,6,13	626,13	7	625	6146
08.006.14	08,006,14	8.6.14	8,6,14	626,14	7	625	6147
08.006.15	08,006,15	8.6.15	8,6,15	626,15	7	625	6148
08.006.16	08,006,16	8.6.16	8,6,16	626,16	7	625	6149
08.006.17	08,006,17	8.6.17	8,6,17	626,17	7	625	6150
08.006.18	08,006,18	8.6.18	8,6,18	626,18	7	625	6151
08.006.19	08,006,19	8.6.19	8,6,19	626,19	7	625	6152
08.006.20	08,006,20	8.6.20	8,6,20	626,20	7	625	6153
08.006.21	08,006,21	8.6.21	8,6,21	626,21	7	625	6154
08.006.22	08,006,22	8.6.22	8,6,22	626,22	7	625	6155
08.006.23	08,006,23	8.6.23	8,6,23	626,23	7	625	6156
08.006.24	08,006,24	8.6.24	8,6,24	626,24	7	625	6157
08.006.25	08,006,25	8.6.25	8,6,25	626,25	7	625	6158
08.006.26	08,006,26	8.6.26	8,6,26	626,26	7	625	6159
08.006.27	08,006,27	8.6.27	8,6,27	626,27	7	625	6160
08.006.28	08,006,28	8.6.28	8,6,28	626,28	7	625	6161
08.006.29	08,006,29	8.6.29	8,6,29	626,29	7	625	6162
08.006.30	08,006,30	8.6.30	8,6,30	626,30	7	625	6163
08.006.31	08,006,31	8.6.31	8,6,31	626,31	7	625	6164
08.006.32	08,006,32	8.6.32	8,6,32	626,32	7	625	6165
08.006.33	08,006,33	8.6.33	8,6,33	626,33	7	625	6166
08.006.34	08,006,34	8.6.34	8,6,34	626,34	7	625	6167
08.006.35	08,006,35	8.6.35	8,6,35	626,35	7	625	6168
08.006.36	08,006,36	8.6.36	8,6,36	626,36	7	625	6169
08.006.37	08,006,37	8.6.37	8,6,37	626,37	7	625	6170
08.006.38	08,006,38	8.6.38	8,6,38	626,38	7	625	6171
08.006.39	08,006,39	8.6.39	8,6,39	626,39	7	625	6172
08.006.40	08,006,40	8.6.40	8,6,40	626,40	7	625	6173
08.006.41	08,006,41	8.6.41	8,6,41	626,41	7	625	6174
08.006.42	08,006,42	8.6.42	8,6,42	626,42	7	625	6175
08.006.43	08,006,43	8.6.43	8,6,43	626,43	7	625	6176
08.006.44	08,006,44	8.6.44	8,6,44	626,44	7	625	6177
08.006.45	08,006,45	8.6.45	8,6,45	626,45	7	625	6178
08.006.46	08,006,46	8.6.46	8,6,46	626,46	7	625	6179
08.006.47	08,006,47	8.6.47	8,6,47	626,47	7	625	6180
08.006.48	08,006,48	8.6.48	8,6,48	626,48	7	625	6181
08.007.01	08,007,01	8.7.1	8,7,1	627,1	7	626	6182
08.007.02	08,007,02	8.7.2	8,7,2	627,2	7	626	6183
08.007.03	08,007,03	8.7.3	8,7,3	627,3	7	626	6184
08.007.04	08,007,04	8.7.4	8,7,4	627,4	7	626	6185
08.007.05	08,007,05	8.7.5	8,7,5	627,5	7	626	6186
08.007.06	08,007,06	8.7.6	8,7,6	627,6	7	626	6187
08.007.07	08,007,07	8.7.7	8,7,7	627,7	7	626	6188
08.007.08	08,007,08	8.7.8	8,7,8	627,8	7	626	6189
08.007.09	08,007,09	8.7.9	8,7,9	627,9	7	626	6190
08.007.10	08,007,10	8.7.10	8,7,10	627,10	7	626	6191
08.007.11	08,007,11	8.7.11	8,7,11	627,11	7	626	6192
08.007.12	08,007,12	8.7.12	8,7,12	627,12	7	626	6193
08.007.13	08,007,13	8.7.13	8,7,13	627,13	7	626	6194
08.007.14	08,007,14	8.7.14	8,7,14	627,14	7	626	6195
08.007.15	08,007,15	8.7.15	8,7,15	627,15	7	626	6196
08.007.16	08,007,16	8.7.16	8,7,16	627,16	7	626	6197
08.007.17	08,007,17	8.7.17	8,7,17	627,17	7	626	6198
08.007.18	08,007,18	8.7.18	8,7,18	627,18	7	626	6199
08.007.19	08,007,19	8.7.19	8,7,19	627,19	7	626	6200
08.007.20	08,007,20	8.7.20	8,7,20	627,20	7	626	6201
08.007.21	08,007,21	8.7.21	8,7,21	627,21	7	626	6202
08.007.22	08,007,22	8.7.22	8,7,22	627,22	7	626	6203
08.007.23	08,007,23	8.7.23	8,7,23	627,23	7	626	6204
08.007.24	08,007,24	8.7.24	8,7,24	627,24	7	626	6205
08.007.25	08,007,25	8.7.25	8,7,25	627,25	7	626	6206
08.007.26	08,007,26	8.7.26	8,7,26	627,26	7	626	6207
08.007.27	08,007,27	8.7.27	8,7,27	627,27	7	626	6208
08.007.28	08,007,28	8.7.28	8,7,28	627,28	7	626	6209
08.007.29	08,007,29	8.7.29	8,7,29	627,29	7	626	6210
08.007.30	08,007,30	8.7.30	8,7,30	627,30	7	626	6211
08.007.31	08,007,31	8.7.31	8,7,31	627,31	7	626	6212
08.007.32	08,007,32	8.7.32	8,7,32	627,32	7	626	6213
08.007.33	08,007,33	8.7.33	8,7,33	627,33	7	626	6214
08.007.34	08,007,34	8.7.34	8,7,34	627,34	7	626	6215
08.007.35	08,007,35	8.7.35	8,7,35	627,35	7	626	6216
08.007.36	08,007,36	8.7.36	8,7,36	627,36	7	626	6217
08.008.01	08,008,01	8.8.1	8,8,1	628,1	7	627	6218
08.008.02	08,008,02	8.8.2	8,8,2	628,2	7	627	6219
08.008.03	08,008,03	8.8.3	8,8,3	628,3	7	627	6220
08.008.04	08,008,04	8.8.4	8,8,4	628,4	7	627	6221
08.008.05	08,008,05	8.8.5	8,8,5	628,5	7	627	6222
08.008.06	08,008,06	8.8.6	8,8,6	628,6	7	627	6223
08.008.07	08,008,07	8.8.7	8,8,7	628,7	7	627	6224
08.008.08	08,008,08	8.8.8	8,8,8	628,8	7	627	6225
08.008.09	08,008,09	8.8.9	8,8,9	628,9	7	627	6226
08.008.10	08,008,10	8.8.10	8,8,10	628,10	7	627	6227
08.008.11	08,008,11	8.8.11	8,8,11	628,11	7	627	6228
08.008.12	08,008,12	8.8.12	8,8,12	628,12	7	627	6229
08.008.13	08,008,13	8.8.13	8,8,13	628,13	7	627	6230
08.008.14	08,008,14	8.8.14	8,8,14	628,14	7	627	6231
08.008.15	08,008,15	8.8.15	8,8,15	628,15	7	627	6232
08.008.16	08,008,16	8.8.16	8,8,16	628,16	7	627	6233
08.008.17	08,008,17	8.8.17	8,8,17	628,17	7	627	6234
08.008.18	08,008,18	8.8.18	8,8,18	628,18	7	627	6235
08.008.19	08,008,19	8.8.19	8,8,19	628,19	7	627	6236
08.008.20	08,008,20	8.8.20	8,8,20	628,20	7	627	6237
08.008.21	08,008,21	8.8.21	8,8,21	628,21	7	627	6238
08.008.22	08,008,22	8.8.22	8,8,22	628,22	7	627	6239
08.008.23	08,008,23	8.8.23	8,8,23	628,23	7	627	6240
08.009.01	08,009,01	8.9.1	8,9,1	629,1	7	628	6241
08.009.02	08,009,02	8.9.2	8,9,2	629,2	7	628	6242
08.009.03	08,009,03	8.9.3	8,9,3	629,3	7	628	6243
08.009.04	08,009,04	8.9.4	8,9,4	629,4	7	628	6244
08.009.05	08,009,05	8.9.5	8,9,5	629,5	7	628	6245
08.009.06	08,009,06	8.9.6	8,9,6	629,6	7	628	6246
08.009.07	08,009,07	8.9.7	8,9,7	629,7	7	628	6247
08.009.08	08,009,08	8.9.8	8,9,8	629,8	7	628	6248
08.009.09	08,009,09	8.9.9	8,9,9	629,9	7	628	6249
08.009.10	08,009,10	8.9.10	8,9,10	629,10	7	628	6250
08.009.11	08,009,11	8.9.11	8,9,11	629,11	7	628	6251
08.009.12	08,009,12	8.9.12	8,9,12	629,12	7	628	6252
08.009.13	08,009,13	8.9.13	8,9,13	629,13	7	628	6253
08.009.14	08,009,14	8.9.14	8,9,14	629,14	7	628	6254
08.009.15	08,009,15	8.9.15	8,9,15	629,15	7	628	6255
08.009.16	08,009,16	8.9.16	8,9,16	629,16	7	628	6256
08.009.17	08,009,17	8.9.17	8,9,17	629,17	7	628	6257
08.009.18	08,009,18	8.9.18	8,9,18	629,18	7	628	6258
08.009.19	08,009,19	8.9.19	8,9,19	629,19	7	628	6259
08.009.20	08,009,20	8.9.20	8,9,20	629,20	7	628	6260
08.009.21	08,009,21	8.9.21	8,9,21	629,21	7	628	6261
08.010.01	08,010,01	8.10.1	8,10,1	630,1	7	629	6262
08.010.02	08,010,02	8.10.2	8,10,2	630,2	7	629	6263
08.010.03	08,010,03	8.10.3	8,10,3	630,3	7	629	6264
08.010.04	08,010,04	8.10.4	8,10,4	630,4	7	629	6265
08.010.05	08,010,05	8.10.5	8,10,5	630,5	7	629	6266
08.010.06	08,010,06	8.10.6	8,10,6	630,6	7	629	6267
08.011.01	08,011,01	8.11.1	8,11,1	631,1	7	630	6268
08.011.02	08,011,02	8.11.2	8,11,2	631,2	7	630	6269
08.011.03	08,011,03	8.11.3	8,11,3	631,3	7	630	6270
08.011.04	08,011,04	8.11.4	8,11,4	631,4	7	630	6271
08.011.05	08,011,05	8.11.5	8,11,5	631,5	7	630	6272
08.011.06	08,011,06	8.11.6	8,11,6	631,6	7	630	6273
08.011.07	08,011,07	8.11.7	8,11,7	631,7	7	630	6274
08.011.08	08,011,08	8.11.8	8,11,8	631,8	7	630	6275
08.011.09	08,011,09	8.11.9	8,11,9	631,9	7	630	6276
08.011.10	08,011,10	8.11.10	8,11,10	631,10	7	630	6277
08.012.01	08,012,01	8.12.1	8,12,1	632,1	7	631	6278
08.012.02	08,012,02	8.12.2	8,12,2	632,2	7	631	6279
08.012.03	08,012,03	8.12.3	8,12,3	632,3	7	631	6280
08.012.04	08,012,04	8.12.4	8,12,4	632,4	7	631	6281
08.012.05	08,012,05	8.12.5	8,12,5	632,5	7	631	6282
08.012.06	08,012,06	8.12.6	8,12,6	632,6	7	631	6283
08.012.07	08,012,07	8.12.7	8,12,7	632,7	7	631	6284
08.012.08	08,012,08	8.12.8	8,12,8	632,8	7	631	6285
08.012.09	08,012,09	8.12.9	8,12,9	632,9	7	631	6286
08.012.10	08,012,10	8.12.10	8,12,10	632,10	7	631	6287
08.012.11	08,012,11	8.12.11	8,12,11	632,11	7	631	6288
08.012.12	08,012,12	8.12.12	8,12,12	632,12	7	631	6289
08.012.13	08,012,13	8.12.13	8,12,13	632,13	7	631	6290
08.012.14	08,012,14	8.12.14	8,12,14	632,14	7	631	6291
08.012.15	08,012,15	8.12.15	8,12,15	632,15	7	631	6292
08.012.16	08,012,16	8.12.16	8,12,16	632,16	7	631	6293
08.012.17	08,012,17	8.12.17	8,12,17	632,17	7	631	6294
08.012.18	08,012,18	8.12.18	8,12,18	632,18	7	631	6295
08.012.19	08,012,19	8.12.19	8,12,19	632,19	7	631	6296
08.012.20	08,012,20	8.12.20	8,12,20	632,20	7	631	6297
08.012.21	08,012,21	8.12.21	8,12,21	632,21	7	631	6298
08.012.22	08,012,22	8.12.22	8,12,22	632,22	7	631	6299
